filename,contrast_00,contrast_45,contrast_90,contrast_135,corellation_00,corellation_45,corellation_90,corellation_135,homogeneity_00,homogeneity_45,homogeneity_90,homogeneity_135,entropy_00,entropy_45,entropy_90,entropy_135,variance_00,variance_45,variance_90,variance_135,r,g,b,h,s,i,grayscale,class
IMG_3626.JPG,66.47434793307026,127.93279186558429,91.59707185039264,117.35278070556191,0.0007672849758348077,0.0007530485169898431,0.0007645320088408455,0.0007563703375796666,0.2376930895723398,0.14857018914250436,0.17824616309346542,0.16722333770481912,3.4918682055331183,3.6456359193955863,3.5750637747561314,3.615119600614068,1269.1657262850883,1260.5498057367342,1260.4643561309886,1260.5626846191717,0.6131800034466912,0.5958579867493873,0.688729798560049,0.6308694278492647,0.028134813495710783,0.8661786247702206,0.6256235160079657,0
IMG_3630.JPG,117.8168061023613,205.0089900179794,143.40963336614178,199.34992869985606,0.0012338326574522938,0.0011622385413453812,0.0012132118861442117,0.0011674699797439888,0.23805519051926152,0.17624484687065697,0.19940314184915872,0.1763676749441356,3.4715168191214296,3.5792671990653417,3.5221313314612788,3.5790221176004082,746.5275891923831,741.4597750987374,744.9161154811869,741.3961548077809,0.6440046721813726,0.6373745787377451,0.6984245749080882,0.6579113530177696,0.023826928232230392,0.6529402190563726,0.6564441157322304,0
IMG_3636.JPG,44.137918307086665,102.84295368590722,82.43165600393662,116.35092070184143,0.0010098202961296332,0.0009808025750926359,0.0009900877471989648,0.0009735377041894724,0.2702794690449565,0.182434827521656,0.19905733173031412,0.16758303455748988,3.371763682254437,3.5262125542026896,3.486686547564493,3.5598435127228885,967.6911990846706,965.2582227822984,966.9606582790094,965.2751276971359,0.5285680434283089,0.5237663717830883,0.6423303940716911,0.5636347751991422,0.0400634765625,0.643505859375,0.5597771139705883,0
IMG_3647.JPG,226.80610236220437,361.87916175832527,260.1046382874021,352.3782007564021,0.0016528755215404482,0.0013276066010810442,0.001575429448498614,0.0013508906516695022,0.10743911133645813,0.08534626581228393,0.10246170938276268,0.08750887439716934,3.5732552644394886,3.6338525987624246,3.5817871776186228,3.6295893898367777,453.82589782415744,451.12095843346896,452.191153927011,451.1755056295748,0.6191913679534313,0.6227969898897059,0.689974915747549,0.6427313112745098,0.023298914292279413,0.3645340265012255,0.6426875095741421,0
IMG_3650.JPG,133.22607037401593,253.2009424018844,181.88219734251888,244.37851075702073,0.0014236599428290467,0.001272889283581083,0.001361739262107276,0.0012841062201219716,0.17473000806479783,0.11613165977520569,0.13639156959224058,0.12213973855581668,3.5237793413911174,3.650693879511602,3.5952894108236686,3.642221892173831,627.8962674190285,626.9829542404377,628.015096718939,626.9858261783309,0.5717524509803922,0.5663069182751226,0.6557016410079657,0.5958725873161764,0.03205494600183824,0.6293921377144608,0.593716251148897,0
IMG_3776.JPG,60.29558316929104,118.84692169384387,84.40139025590506,117.47492094984247,0.000923886563461669,0.000913356462944015,0.000927281101209953,0.0009141369367355603,0.3897488622537946,0.2579540738138927,0.28812341575804307,0.26666403870265537,3.15837229246874,3.32001047072722,3.260985720567183,3.3167573016751195,1051.3461491737653,1031.807891614418,1034.4260855506923,1031.64438364213,0.6714822208180147,0.6462529201133579,0.7160062902113971,0.6766807406556372,0.021447514552696077,0.9088271197150736,0.6699077531403186,0
IMG_3794.JPG,65.26193405511793,99.50449500899013,63.355745570866176,106.18817037634074,0.0014331793989753887,0.0013986830822122524,0.0014429319124174558,0.0013910253978158735,0.31583395604397313,0.25187712748906244,0.2962980371677548,0.24945459393873992,3.290908491460462,3.394245312719191,3.2973400105338846,3.3975748431650015,663.4304020718628,661.1574765017016,659.7578139673191,661.164100221654,0.6858005897671569,0.6650606043198529,0.7661312327665442,0.7042827531403186,0.028645833333333332,0.8548579197303922,0.6977634803921569,0
IMG_3801.JPG,138.33021653543238,223.48682497364814,160.71924212598373,221.66767933535687,0.0007366563338380453,0.0007156113780713174,0.0007344378665884309,0.0007162379186208301,0.1728560243596629,0.12695163382248473,0.14747547744123998,0.12891275112347134,3.623967142320468,3.7148306039912846,3.6516291443628086,3.7112116314446926,1284.3834090960402,1274.9282710968962,1275.8241402167696,1274.7965459684392,0.6641254499846814,0.6316796396292892,0.7332868987438725,0.6749600279564951,0.028879442401960786,0.9813672832414215,0.6657477883731617,0
IMG_3807.JPG,38.95804625984229,96.95864591729176,67.43571604330695,85.51404302808596,0.0005198073569912651,0.0005119019248204066,0.0005157515819912771,0.0005135350077181482,0.40344168865369295,0.2838075059668706,0.32282574701941824,0.2997726405599217,3.1562971978853485,3.343418558021204,3.271567265886748,3.31564445545894,1904.1092712829916,1903.7530844888786,1904.592411373069,1903.5474259106584,0.673465025658701,0.6561152439491421,0.7362149107689951,0.6868922813265932,0.02818292356004902,0.8270368987438725,0.6820444144454657,0
IMG_3874.JPG,13.734190452755945,32.333870667741216,17.921505905511786,24.729369458738955,0.0014244884606583077,0.0014301257076174956,0.0014465475333076201,0.0014385777186825721,0.5100278675813172,0.37103396645393094,0.43494633419568857,0.39315076869186794,2.8290170378353494,2.999439090447136,2.89959598155095,2.971890814952401,695.0707716042214,682.6801506868242,682.2211524442542,682.5382092764302,0.7399775486366421,0.7280328488817402,0.7807696174172795,0.7475693646599265,0.019572897518382353,0.6867881625306372,0.7452311197916667,0
